date,S_raw,O_raw,R_raw,L_raw,S_z,O_z,R_z,L_z,N,G,q95,extreme
2025-03-08,0.010188807958104597,-2.530000000000001,-0.0,0.022304153012051797,0.04646055983636171,-0.8129233607665496,0.0,-0.5102350273165523,-0.5102350273165523,0.556695587152914,2.6888939068142257,False
2025-03-09,-0.10030496854557247,-2.4750000000000014,-0.0,0.021176561002214777,-2.0618682377237585,-0.7913239477993225,0.0,-0.5399785517905086,-0.5399785517905086,-1.52188968593325,2.688858072002371,False
2025-03-10,-0.13195742256195295,-4.380000000000003,-0.0,0.01956288825191534,-2.647900720919654,-1.5394490696641923,0.0,-0.5825438719797008,-0.5825438719797008,-2.0653568489399534,2.688822237190516,False
2025-03-11,-0.026298106893210344,-8.600000000000001,0.06999999999999984,0.014025009251567817,-0.6590218775122406,-3.196713119149624,0.674490759476591,-0.7286215651024576,-0.7286215651024576,0.06959968759021695,2.6887864023786614,False
2025-03-12,-0.08145466246702515,-8.990000000000009,0.020000000000000018,0.011948963187647557,-1.6625995008578887,-3.349872592917238,0.19271164556474088,-0.7821040080877601,-0.7821040080877601,-0.8804954927701285,2.688750567566806,False
2025-03-13,-0.09925941029792032,-8.549999999999997,-0.019999999999999574,0.01474132513985351,-1.982612438766206,-3.1770772891794157,-0.19271164556473722,-0.7032943101078417,-0.7032943101078417,-1.2793181286583644,2.6887147327549514,False
2025-03-14,-0.02848608650139346,-4.400000000000006,0.020000000000000018,0.01569746104778637,-0.6549373157094184,-1.547303401652276,0.1927116455647427,-0.6736307601610646,-0.6736307601610646,0.018693444451646224,2.6886788979430967,False
2025-03-15,-0.02094017667326542,-3.0700000000000003,-0.02999999999999936,0.01634909055027127,-0.5098645205835665,-1.02499032444478,-0.31130342745072986,-0.6567152160888768,-0.6567152160888768,0.14685069550531038,2.6882625655412538,False
2025-03-16,0.013694109424076534,-2.8900000000000006,-0.02999999999999936,0.018699207616345744,0.14403895265865507,-0.9460389873178194,-0.25941952287561,-0.5957089101214692,-0.5957089101214692,0.7397478627801243,2.687846233139409,False
2025-03-17,0.05467209254310425,-9.579999999999991,-0.02999999999999936,0.018522524342006564,0.9362670051457861,-3.550566075859471,-0.22483025315885924,-0.6002954024495573,-0.6002954024495573,1.5365624075953432,2.687429900737566,False
2025-03-18,0.005693899374036078,-5.350000000000001,-0.16999999999999948,0.016924522322414474,-0.005873842328582227,-1.903757468306231,-1.7986420252709063,-0.6417776764822335,-1.7986420252709063,1.792768182942324,2.6870135683357232,False
2025-03-19,0.031264288710070115,-1.1199999999999974,-0.10000000000000009,0.017110977958825668,0.5001259652092457,-0.2569488607529857,-0.8820263777770918,-0.6369375049995213,-0.6369375049995213,1.137063470208767,2.6865972359338803,False
2025-03-20,0.03553542412671169,-0.9149999999999991,0.019999999999999574,0.017561317032765127,0.5983502140572248,-0.17868605272887747,0.44966050631771687,-0.625247226361734,-0.17868605272887747,0.7770362667861023,2.686180903532038,False
2025-03-21,-0.008187946339278362,-0.49500000000000455,-0.010000000000000231,0.021315819880927928,-0.2837676444980538,-0.013845851367554783,0.11241512657942422,-0.5277846987213067,-0.013845851367554783,-0.269921793130499,2.6857645711301927,False
2025-03-22,-0.002633768456062947,,0.07999999999999963,0.021199377466362565,-0.1662989574273723,,1.1241512657943071,-0.530807408386755,0.29667192870377607,-0.46297088613114834,2.68534823872835,False
2025-03-23,0.019144195506882258,-2.979999999999997,0.07999999999999963,0.021015473298391874,0.28543794319011573,-1.0013058697384447,1.1241512657943071,-0.5355813467159812,-0.5355813467159812,0.821019289906097,2.684931906326507,False
2025-03-24,0.053756361737006486,-3.0649999999999977,0.07999999999999963,0.025469132585085194,1.0098505548779753,-1.0305269374994277,1.0376780915024468,-0.41996953101505685,-0.41996953101505685,1.4298200858930321,2.6845155739246644,False
2025-03-25,0.07006817623450302,-2.6300000000000026,0.019999999999999574,0.02391254474905352,1.349520361116619,-0.8341105063079958,0.41507123660097317,-0.46074185134695017,-0.46074185134695017,1.8102622124635692,2.684099241522821,False
2025-03-26,0.022679125952825858,-5.195,0.08000000000000007,0.029229416722951068,0.35811466462431435,-1.799280747581028,1.124151265794312,-0.3247501056107393,-0.3247501056107393,0.6828647702350537,2.6836829091209764,False
2025-03-27,0.035555537177179686,-8.215000000000003,0.010000000000000231,0.03327371015260992,0.6308448622513978,-2.8434963138100375,0.31130342745073447,-0.2189855417149117,-0.2189855417149117,0.8498304039663095,2.6832665767191335,False
2025-03-28,-0.003588648343768865,-5.449999999999996,-0.020000000000000018,0.036486186785057,-0.18427585367574506,-1.8017346009677329,-4.608216437340462e-15,-0.13497428091849553,-0.13497428091849553,-0.04930157275724953,2.682850244317291,False
2025-03-29,-0.023357639265540017,-8.355000000000004,0.04999999999999982,0.03870268342268165,-0.6015063029861589,-2.856233720894063,0.7263746640517122,-0.07700944618722495,-0.07700944618722495,-0.524496856798934,2.682433911915448,False
2025-03-30,-0.0354114338451421,-11.07,0.04999999999999982,0.038817573978452834,-0.8572036395218923,-3.8555474518511983,0.6744907594765952,-0.07458373908193754,-0.07458373908193754,-0.7826199004399548,2.682017579513605,False
2025-03-31,-0.05567530401236323,-8.524999999999999,0.04999999999999982,0.039917289343004175,-1.2737679791189773,-2.6979630379063724,0.6744907594765952,-0.04569446204311477,-0.04569446204311477,-1.2280735170758625,2.68160124711176,False
2025-04-01,-0.030913024841777055,-6.769999999999996,0.1499999999999999,0.03582833346950691,-0.7383137021321594,-2.0901420967605837,1.712168850979055,-0.15470228135414246,-0.15470228135414246,-0.583611420778017,2.6811849147099176,False
2025-04-02,0.00635101344224388,-7.230000000000004,0.08999999999999986,0.03982884683754646,0.027819655028756256,-2.2436965340847554,1.1241512657943187,-0.04868618605750229,-0.04868618605750229,0.07650584108625855,2.6807685823080747,False
2025-04-03,-0.059361762085936895,-10.085,0.06999999999999984,0.04081188986330167,-1.3456698077962737,-3.2175962250541637,0.7782585686268438,-0.02251426312041254,-0.02251426312041254,-1.3231555446758612,2.6803522499062318,False
2025-04-04,-0.004809342699968429,-11.709999999999994,0.26000000000000023,0.04188957977032007,-0.20969503775919257,-3.7528700051992967,2.6979630379063857,0.006531692964446416,0.006531692964446416,-0.216226730723639,2.6801582173500806,False
2025-04-05,0.006566353811182916,-7.210000000000001,0.20999999999999996,0.04003247959317516,0.027468701647400364,-2.2057210442479556,2.179123992155155,-0.04797651810444007,-0.04797651810444007,0.07544521975184043,2.6799641847939286,False
2025-04-06,-0.003823594951450133,-14.545000000000009,0.20999999999999996,0.033553989287152815,-0.19455519462447596,-4.70440272139989,2.179123992155155,-0.22322004115850588,-0.22322004115850588,0.028664846534029925,2.6797701522377775,False
2025-04-07,-0.07288895709437307,-7.829999999999998,0.20999999999999996,0.031911052414005575,-1.6373194128821218,-2.327200019200226,2.127240087580019,-0.2679667727573667,-0.2679667727573667,-1.369352640124755,2.6795761196816263,False
2025-04-08,-0.09489102424124028,-3.779999999999994,0.16000000000000014,0.025158660125634544,-2.0819025399371367,-0.982876510141932,1.4453373417355704,-0.4529766735286679,-0.4529766735286679,-1.6289258664084687,2.679382087125475,False
2025-04-09,-0.10652227424880774,-6.045000000000002,0.16000000000000014,0.023147345356360937,-2.3029222323601193,-1.7173320550751188,1.4453373417355753,-0.5101234286842065,-0.5101234286842065,-1.7927988036759128,2.6791880545693236,False
2025-04-10,-0.029474669731854763,-5.3700000000000045,-0.0,0.02201874647223153,-0.7148710959004532,-1.4705844203011404,-0.09635582278237868,-0.5443152711589946,-0.5443152711589946,-0.17055582474145858,2.678994022013172,False
2025-04-11,-0.007223661200316885,-3.530000000000001,-0.1299999999999999,0.024243169835116252,-0.24649890899252894,-0.8739195176872266,-1.348981518953216,-0.487115583934834,-0.8739195176872266,0.6274206086946977,2.678799989457021,False
2025-04-12,0.022930871652797443,-1.8200000000000003,-0.2799999999999998,0.02016124206094496,0.36018553173295165,-0.2971254935739074,-2.794318860688798,-0.6039188817008023,-0.6039188817008023,0.964104413433754,2.6786059569008693,False
2025-04-13,0.027150101327774488,-2.229999999999997,-0.2799999999999998,0.01789311359862307,0.44507296832911936,-0.42741581695925573,-2.794318860688789,-0.6748434293743574,-0.6748434293743574,1.1199163977034767,2.678411924344718,False
2025-04-14,0.08545387180765542,-3.4100000000000037,-0.2799999999999998,0.018609365357317165,1.626969793621229,-0.8071512643025613,-2.7943188606887803,-0.6572513965320965,-0.8071512643025613,2.4341210579237904,2.678217891788567,False
2025-04-15,0.09184138350969082,-2.8200000000000003,-0.10999999999999988,0.014331286321775676,1.756185977159193,-0.6004228489733234,-1.1562698733884584,-0.7869674413947471,-0.7869674413947471,2.54315341855394,2.678023859232415,False
2025-04-16,0.08308727816403903,-3.3999999999999986,-0.1299999999999999,0.013534534492711012,1.5790947817420542,-0.7859833703631117,-1.3489815189531884,-0.8097889886584707,-0.8097889886584707,2.388883770400525,2.677829826676264,False
2025-04-17,0.06669838605269207,-2.634999999999998,0.14000000000000012,0.01561869384482314,1.2475556488479598,-0.5365807804531768,1.2140833670578777,-0.7500919293932345,-0.5365807804531768,1.7841364293011366,2.6776357941201123,False
2025-04-18,0.020155571479640245,-3.8200000000000003,0.029999999999999805,0.015551126387838253,0.30601766805201386,-0.8966852535128451,0.2248302531588644,-0.7520272797204253,-0.7520272797204253,1.0580449477724392,2.677441761563961,False
2025-04-19,0.002203474285354447,1.375,0.029999999999999805,0.01633177143592922,-0.058076758301772335,0.7511550363861044,0.2248302531588644,-0.7296670827164043,0.2248302531588644,-0.28290701146063674,2.67724772900781,False
2025-04-20,0.004479422797987,-6.270000000000003,0.029999999999999805,0.011517113919131282,-4.1682989623378435e-05,-1.6169192948187487,0.2248302531588644,-0.8675744336254527,-0.8675744336254527,0.8675327506358294,2.6770536964516585,False
2025-04-21,0.03306022895066228,-0.7700000000000031,0.029999999999999805,0.012248183239266859,0.5888596359465733,0.10249245060202912,0.19271164556473935,-0.8466342456849762,0.10249245060202912,0.4863671853445442,2.676859663895507,False
2025-04-22,0.06624834613120638,0.519999999999996,0.20999999999999996,0.009610979723044937,1.2840346637594886,0.49246133838604694,1.9271164556474207,-0.9221722770945436,0.49246133838604694,0.7915733253734416,2.6766656313393558,False
2025-04-23,0.0962539651409234,-7.770000000000003,0.08000000000000007,0.006255834952463458,1.8660741563843841,-2.037237395970127,0.6744907594765952,-1.0182744662145213,-1.0182744662145213,2.8843486225989055,2.6764715987832046,True
2025-04-24,0.09443928518379394,0.7499999999999929,0.029999999999999805,0.009865773376008446,1.8145125148851962,0.5696712495579332,0.19271164556473477,-0.9148741634517675,0.19271164556473477,1.6218008693204613,2.6801582173500806,False
2025-04-25,0.11973755466157743,1.1499999999999986,-0.0,0.007739139037664037,2.2594216870901116,0.7049013255108002,-0.09635582278237809,-0.975787843589985,-0.09635582278237809,2.35577750987249,2.6799641847939286,False
2025-04-26,0.10550545023298903,-0.6599999999999966,0.06999999999999984,0.0074955542340131714,1.9248320742005698,0.14035645861940813,0.5781349366942214,-0.9827648995645776,0.14035645861940813,1.7844756155811616,2.6797701522377775,False
2025-04-27,0.10405402845085518,-0.03999999999999915,0.06999999999999984,0.009572731559289928,1.866663347395028,0.33843147134347334,0.5707229503263473,-0.9232678281118664,0.33843147134347334,1.5282318760515547,2.6795761196816263,False
2025-04-28,0.07252121982970032,0.9799999999999969,0.06999999999999984,0.014944361936050695,1.264340022201705,0.6657311392236502,0.48177911391186046,-0.7694069745128088,0.48177911391186046,0.7825609082898445,2.679382087125475,False
2025-04-29,0.0461396260303501,0.7849999999999966,0.08000000000000007,0.020428416058320246,0.760412525858621,0.6050461487375833,0.5781349366942342,-0.6123259415202436,0.5781349366942342,0.18227758916438674,2.6791880545693236,False
2025-04-30,0.003179950234245918,-0.8449999999999989,0.10999999999999988,0.02232323078645733,-0.058564921725427724,0.08461067515327719,0.9339102823522126,-0.5629988126252677,0.08461067515327719,-0.1431755968787049,2.678994022013172,False
2025-05-01,0.03847091765059091,0.36999999999999744,0.20999999999999996,0.028650243484817282,0.6050420620026276,0.4660714737015876,1.9715883738546687,-0.38181774000576285,0.4660714737015876,0.13897058830103998,2.678799989457021,False
2025-05-02,0.02206915454373995,0.47000000000000597,0.06999999999999984,0.028888981580932435,0.2994035843281796,0.4816608859084424,0.5188390457512303,-0.3763194131473784,0.4816608859084424,-0.18225730158026282,2.6786059569008693,False
2025-05-03,0.020246954257620645,3.2349999999999994,-0.08999999999999986,0.02862498459511946,0.2586863427699256,1.379527612099624,-1.2365663923737482,-0.3920846745362185,-0.3920846745362185,0.6507710173061441,2.678411924344718,False
2025-05-04,0.015429159775301021,1.375,-0.08999999999999986,0.028658271809475926,0.168374593016605,0.7653034688308512,-1.2365663923737482,-0.4041229682526868,-0.4041229682526868,0.5724975612692917,2.678217891788567,False
2025-05-05,0.005025754118870907,-0.4200000000000017,-0.08999999999999986,0.02964701328645832,-0.027640518393270502,0.17254414777308305,-1.2365663923737482,-0.37975681955388524,-0.37975681955388524,0.35211630116061476,2.678023859232415,False
2025-05-06,-0.00754491986000741,-1.0200000000000031,-0.16000000000000014,0.03158643385105828,-0.26551271251354586,-0.03523459191295784,-2.0234722784297756,-0.32117084522925,-0.32117084522925,0.055658132715704134,2.677829826676264,False
2025-05-07,0.030581144934418148,-0.26500000000000057,-0.1299999999999999,0.03237587556506248,0.47713489136624077,0.21811890231830167,-1.6862268986914766,-0.2982257378502233,-0.2982257378502233,0.7753606292164641,2.6776357941201123,False
